Item_Identifier,Item_Weight,Item_Type,Item_MRP,Outlet_Identifier,Item_Visibility_sqrt,Item_Outlet_Sales_sqrt,Age_Outlet,Item_Fat_Content_Encoding,Item_Category_Food,Item_Category_Non-Consumable,Outlet_Category_Moderate Outlet,Outlet_Category_Old Outlet,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
FDR43,18.2,Fruits and Vegetables,38.319,OUT013,0.401690331,24.20545393,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDZ25,15.7,Canned,169.379,OUT027,0.16578091,74.85123245,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
NCN26,10.85,Household,117.1808,OUT045,0.169523031,26.51574627,22,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDO38,17.25,Canned,77.2986,OUT018,0.270436255,31.82266174,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDP28,13.65,Frozen Foods,261.2936,OUT017,0.284774671,55.96358816,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDG31,12.15,Meat,65.4826,OUT010,0.251854696,16.07266002,26,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDI45,13.1,Fruits and Vegetables,176.1054,OUT013,0.193778144,63.4619902,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
NCS54,13.6,Household,176.037,OUT010,0.129330994,18.78494078,26,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDE17,20.1,Frozen Foods,152.2366,OUT045,0.233593519,49.17505058,22,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCG06,16.35,Household,257.6646,OUT046,0.171596506,45.40172684,27,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDQ57,7.275,Snack Foods,144.476,OUT019,0.221207398,12.10272697,39,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCB31,6.235,Household,263.991,OUT035,0.344458879,64.86798902,20,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCP29,8.42,Health and Hygiene,65.8168,OUT018,0.335750436,28.82565524,15,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
NCX29,10,Health and Hygiene,144.3102,OUT019,0.395088052,12.07518944,39,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FDU37,9.5,Canned,78.796,OUT018,0.323935068,34.61849217,15,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDM02,12.5,Canned,86.0198,OUT010,0.351308084,9.339154137,26,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDN16,12.6,Frozen Foods,102.199,OUT046,0.250400258,44.28070686,27,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDR46,16.85,Snack Foods,147.476,OUT046,0.373386735,54.12504042,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDE50,19.7,Canned,189.3556,OUT027,0.126992795,47.46648502,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDL52,6.635,Frozen Foods,39.8506,OUT010,0.277750883,8.712129476,26,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDQ49,20.2,Breakfast,157.663,OUT013,0.198027965,46.8025854,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDI14,14.1,Canned,140.2496,OUT045,0.299765979,41.15574322,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDS16,15.15,Frozen Foods,145.676,OUT013,0.257141737,60.51363483,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDU15,13.65,Meat,37.9532,OUT049,0.163228208,29.37476468,25,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
NCG43,20.2,Household,94.0462,OUT027,0.271808644,43.02236628,39,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDR23,15.85,Breads,177.837,OUT027,0.285291886,79.69775405,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDS52,8.89,Frozen Foods,102.1016,OUT027,0.073810602,59.51517454,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
NCP18,12.15,Household,151.9708,OUT018,0.169454262,60.09408623,15,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
DRF23,4.61,Hard Drinks,172.8396,OUT027,0.349368522,84.56963758,39,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDO09,13.5,Snack Foods,262.191,OUT045,0.354300344,77.77398665,22,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDB40,17.5,Dairy,145.9102,OUT045,0.086920515,46.7670076,22,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
DRK37,5,Soft Drinks,189.453,OUT019,0.277572522,27.55017241,39,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
DRN11,7.85,Hard Drinks,145.2444,OUT046,0.403708157,38.09782146,27,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDE22,9.695,Snack Foods,159.692,OUT045,0.172141756,30.96372071,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDF04,17.5,Frozen Foods,256.4304,OUT035,0.116766725,42.52426131,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDE41,9.195,Frozen Foods,83.1566,OUT017,0.253724778,33.15472515,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDW08,12.1,Fruits and Vegetables,106.028,OUT027,0.384269469,42.55556368,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
NCD54,21.1,Household,143.4786,OUT035,0.170304019,48.0797005,20,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDZ33,10.195,Snack Foods,146.5076,OUT018,0.3283817,36.47284469,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDO23,17.85,Breads,93.8436,OUT035,0.382622089,37.65838552,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDN34,15.6,Snack Foods,167.1132,OUT035,0.213905563,53.6183215,20,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDL39,16.1,Dairy,182.1318,OUT013,0.251552484,48.43153312,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDT28,13.3,Frozen Foods,151.6708,OUT049,0.252319238,62.54790804,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDH33,12.85,Snack Foods,45.9428,OUT018,0.349601586,35.69791591,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDA34,11.5,Starchy Foods,171.808,OUT017,0.122248166,75.58150567,17,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDZ56,16.25,Fruits and Vegetables,166.4474,OUT035,0.160412325,73.41877689,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
DRH23,14.65,Hard Drinks,54.0614,OUT017,0.413861862,34.06595661,17,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCO18,13.15,Household,177.4686,OUT035,0.156992382,74.23494191,20,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
DRG27,8.895,Dairy,42.0138,OUT018,0,23.84519239,15,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDM28,15.7,Frozen Foods,181.366,OUT010,0.275067237,13.40768436,26,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
NCY41,16.75,Health and Hygiene,35.7532,OUT010,0.356041996,11.99219746,26,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDD21,10.3,Fruits and Vegetables,114.4176,OUT035,0.174824052,51.3215822,20,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDD44,8.05,Fruits and Vegetables,257.1646,OUT049,0.280218409,78.63809764,25,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDP16,18.6,Frozen Foods,246.6802,OUT046,0.198229297,51.98540372,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDQ37,20.75,Breakfast,193.4478,OUT046,0.298765237,69.5966594,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
NCY05,13.5,Health and Hygiene,37.0874,OUT045,0.234737151,30.86680742,22,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCE07,8.18,Household,142.0154,OUT035,0.114575512,44.55800265,20,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
DRI51,17.25,Dairy,173.3764,OUT035,0.205508253,45.40172684,20,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCI31,20,Others,35.519,OUT045,0.285468198,32.02080574,22,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDK60,16.5,Baking Goods,96.2068,OUT046,0,54.89454253,27,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDY12,9.8,Baking Goods,49.8008,OUT046,0.374981386,28.45369572,27,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDO38,17.25,Canned,76.0986,OUT049,0.270096831,24.96374972,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDP11,15.85,Breads,218.7166,OUT035,0.262844975,32.99368121,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDC21,14.6,Fruits and Vegetables,108.4254,OUT019,0.274254169,14.73264403,39,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCF54,18,Household,172.6422,OUT017,0.218277431,54.14348899,17,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDC35,7.435,Starchy Foods,207.5638,OUT027,0.349632446,67.49373008,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDV43,16,Fruits and Vegetables,46.2086,OUT049,0.277443901,22.15162748,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
DRE12,4.59,Soft Drinks,111.686,OUT049,0.266252891,39.8070848,25,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
DRE27,11.85,Dairy,97.2726,OUT013,0.36408814,27.98179408,37,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
DRC36,13,Soft Drinks,173.7054,OUT027,0.211582211,76.0163022,39,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDZ38,17.6,Dairy,174.0422,OUT027,0.08923157,71.92541971,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
NCW42,18.2,Household,220.7456,OUT017,0.242486505,66.48993909,17,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCZ18,7.825,Household,255.5698,OUT045,0.43179302,39.01305935,22,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDL13,13.85,Breakfast,232.73,OUT019,0.314016788,30.53064035,39,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCN18,8.895,Household,113.3544,OUT018,0.353868203,31.72837216,15,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDI41,18.5,Frozen Foods,148.6418,OUT017,0.250218047,42.02025226,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDV22,14.85,Snack Foods,157.463,OUT013,0.099651964,50.03406839,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
NCB43,20.2,Household,187.8898,OUT027,0.31532283,85.41956567,39,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDQ46,7.51,Snack Foods,110.1544,OUT035,0.322169829,51.81221478,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDC44,15.6,Fruits and Vegetables,111.9518,OUT049,0,46.51004408,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDB22,8.02,Snack Foods,154.3998,OUT035,0.333795728,58.1686823,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDV23,11,Breads,124.4046,OUT045,0.325655347,47.34007605,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDK10,5.785,Snack Foods,181.166,OUT027,0.200408134,58.44274121,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDF05,17.5,Frozen Foods,264.391,OUT045,0.164089564,72.52461651,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDL33,7.235,Snack Foods,193.8452,OUT046,0.316168506,44.24310116,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDD20,14.15,Fruits and Vegetables,126.4046,OUT027,0.143576502,73.16896747,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
NCM54,17.7,Household,125.6678,OUT027,0.225149697,69.51529616,39,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDW48,18,Baking Goods,81.0618,OUT017,0.092677575,38.08034139,17,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
DRF36,16.1,Soft Drinks,189.0846,OUT018,0.153861438,73.14621521,15,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
NCM06,7.475,Household,155.2656,OUT045,0.275465923,54.17422265,22,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCA54,16.5,Household,178.7318,OUT010,0.247649997,18.99641019,26,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDT46,11.35,Snack Foods,49.8008,OUT045,0.175697501,26.61599519,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDH20,16.1,Fruits and Vegetables,95.441,OUT035,0.15793795,47.1215768,20,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDT38,18.7,Dairy,83.1566,OUT045,0.240112749,40.08210823,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCI17,8.645,Health and Hygiene,96.641,OUT045,0.379095645,29.47658393,22,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDO40,17.1,Frozen Foods,147.1392,OUT017,0.181142676,47.29786465,17,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDP12,9.8,Baking Goods,36.9874,OUT046,0.212759973,26.56591802,27,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDI44,16.1,Fruits and Vegetables,75.2328,OUT027,0.315828257,39.3021119,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDB21,7.475,Fruits and Vegetables,242.9854,OUT027,0,82.26293941,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDG16,15.25,Frozen Foods,213.7192,OUT013,0.2995698,32.84198532,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
NCZ42,10.5,Household,236.5248,OUT017,0.106544723,63.47772523,17,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCJ30,5.82,Household,170.379,OUT017,0.284774671,31.91667276,17,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDV49,10,Canned,263.2226,OUT046,0.160708429,60.83186994,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
NCO43,5.5,Others,103.1016,OUT045,0,44.98924316,22,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCF18,18.35,Household,191.9504,OUT010,0.385925672,27.69479373,26,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
NCX41,19,Health and Hygiene,211.0244,OUT010,0,38.49767266,26,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDY11,6.71,Baking Goods,67.5142,OUT013,0.171859978,24.35626819,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDU46,10.3,Snack Foods,88.254,OUT049,0.105563246,33.54403077,25,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
NCI18,18.35,Household,222.7746,OUT049,0.118515113,39.63107619,25,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDL38,13.8,Canned,90.9172,OUT035,0.121368538,46.27324065,20,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDY60,10.5,Baking Goods,144.8128,OUT017,0.162849952,46.44558106,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDF53,20.75,Frozen Foods,178.7318,OUT049,0.289372685,58.55086848,25,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
NCM05,6.825,Health and Hygiene,263.7226,OUT027,0.244043365,82.8998649,39,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDR13,9.895,Canned,117.8492,OUT018,0.169817046,38.80772603,15,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDA49,19.7,Canned,89.0198,OUT019,0.337149268,13.20755844,39,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FDY52,6.365,Frozen Foods,59.3536,OUT019,0.113427955,11.06829707,39,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FDL02,20,Canned,107.1622,OUT019,0.426891737,14.55075256,39,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FDO24,11.1,Baking Goods,156.7604,OUT013,0.419605795,43.60647658,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDM08,10.1,Fruits and Vegetables,223.7088,OUT035,0.231460742,51.81221478,20,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDJ02,17.2,Canned,147.2418,OUT019,0.209913756,17.15469615,39,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FDW40,14,Frozen Foods,143.9812,OUT018,0.324921174,33.76165873,15,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDT46,11.35,Snack Foods,50.5008,OUT027,0.175094115,31.81219892,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDY08,9.395,Fruits and Vegetables,139.9838,OUT017,0.414780535,44.34831677,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDM21,20.2,Snack Foods,256.1646,OUT027,0.25308574,86.44231256,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDH26,19.25,Canned,142.2496,OUT027,0.185827076,48.98513244,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
NCM42,6.13,Household,110.0912,OUT049,0.168420676,40.47058191,25,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDW13,8.5,Canned,51.1324,OUT035,0.312835754,36.74564464,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDN04,11.8,Frozen Foods,178.1344,OUT027,0.118401182,61.21374355,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
NCD07,9.1,Household,114.4518,OUT046,0,39.92399279,27,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDB34,15.25,Snack Foods,85.3198,OUT010,0.211043529,16.17588947,26,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDD09,13.5,Fruits and Vegetables,179.9976,OUT013,0,69.92592652,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
DRH59,10.8,Hard Drinks,72.338,OUT049,0,28.38341065,25,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
DRN36,15.2,Soft Drinks,95.3752,OUT035,0.223982932,37.92265813,20,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
DRA24,19.35,Soft Drinks,164.6868,OUT017,0.200384847,33.86011813,17,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDY36,12.3,Baking Goods,74.238,OUT027,0.096772708,34.23168123,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDG34,11.5,Snack Foods,106.9254,OUT013,0.193750262,55.12450635,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDK43,9.8,Meat,127.302,OUT017,0.164294212,47.71829838,17,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCM06,7.475,Household,156.4656,OUT017,0.27596421,44.81130215,17,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDK22,9.8,Snack Foods,215.685,OUT018,0.16184179,25.47852037,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDF21,10.3,Fruits and Vegetables,188.353,OUT027,0.241955593,66.06299267,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDO33,14.75,Snack Foods,115.3518,OUT018,0.299476747,42.68054358,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
NCO43,5.5,Others,100.0016,OUT017,0.217634136,26.61599519,17,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDX15,17.2,Meat,159.6578,OUT035,0.395309123,55.21501788,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
