,ID_store,Type,Weight_grams,Visibility_sqrt,Sales_sqrt,Store_Age,Minimal_Retail_Price,Fat_Content_Encoding
1903,OUT046,Fruits and Vegetables,5.785,0.196867631,77.67547618,27.0,260.7252,1.0
1904,OUT013,Fruits and Vegetables,5.82,0.277947362,39.2173176,37.0,257.633,1.0
1905,OUT018,Snack Foods,9.0,0.293776888,46.70289927,15.0,168.0816,0.0
1906,OUT027,Snack Foods,5.095,0.358993784,70.12084569,39.0,139.1838,1.0
1907,OUT035,Breakfast,7.895,0.247313499,28.3129511,20.0,59.2588,1.0
1908,OUT045,Dairy,13.8,0.241288835,38.39376512,22.0,247.4802,0.0
1909,OUT049,Dairy,5.44,0.159748346,60.04420871,25.0,238.7538,0.0
1910,OUT013,Fruits and Vegetables,16.7,0.264826692,29.55553417,37.0,109.8912,0.0
1911,OUT013,Household,19.85,0.16108102,23.98439493,37.0,46.9376,0.0
1912,OUT017,Baking Goods,10.395,0.302800447,29.32939822,17.0,49.0008,1.0
1913,OUT019,Soft Drinks,14.15,0.0,6.372895731,39.0,40.5138,0.0
1914,OUT019,Fruits and Vegetables,18.35,0.406326943,22.70086342,39.0,87.7882,1.0
1915,OUT049,Household,15.1,0.243756138,46.18682929,25.0,237.9248,0.0
1916,OUT018,Fruits and Vegetables,20.5,0.190492827,46.70289927,15.0,121.2756,0.0
1917,OUT045,Snack Foods,15.6,0.194330309,47.46648502,22.0,124.9704,0.0
1918,OUT035,Soft Drinks,16.75,0.157634983,27.31962298,20.0,39.9822,1.0
1919,OUT018,Snack Foods,10.85,0.403613088,38.49767266,15.0,104.9622,0.0
1920,OUT017,Frozen Foods,16.2,0.129412279,35.66992851,17.0,98.6726,1.0
1921,OUT010,Fruits and Vegetables,7.72,0.384583317,10.85571739,26.0,116.6466,1.0
1922,OUT027,Snack Foods,12.87542024,0.282673076,66.58999925,39.0,120.044,0.0
1923,OUT013,Snack Foods,5.785,0.200811539,26.81536873,37.0,180.466,1.0
1924,OUT027,Dairy,16.1,0.251047147,35.53902925,39.0,181.6318,1.0
1925,OUT035,Canned,15.2,0.145614247,78.19659328,20.0,216.3824,0.0
1926,OUT035,Frozen Foods,13.1,0.314270434,46.56012027,20.0,196.3768,1.0
1927,OUT013,Meat,6.32,0.112726936,30.70460552,37.0,41.0822,0.0
1928,OUT013,Snack Foods,17.85,0.210775924,43.56064738,37.0,124.902,0.0
1929,OUT027,Fruits and Vegetables,9.195,0.348873127,51.29562944,39.0,101.2016,1.0
1930,OUT013,Soft Drinks,13.85,0.175412252,54.57218522,37.0,141.7154,0.0
1931,OUT018,Soft Drinks,5.78,0.120889855,48.30075776,15.0,147.3102,0.0
1932,OUT019,Frozen Foods,9.42,0.277251986,11.12828828,39.0,62.1194,1.0
1933,OUT045,Canned,6.885,0.374556398,44.60280709,22.0,108.5228,1.0
1934,OUT035,Household,8.42,0.265622987,48.71253637,20.0,216.0192,0.0
1935,OUT017,Soft Drinks,7.63,0.247809828,40.09041282,17.0,94.6436,0.0
1936,OUT017,Starchy Foods,10.5,0.257982852,30.96372071,17.0,80.896,1.0
1937,OUT010,Dairy,7.575,0.304485973,14.03840447,26.0,197.7768,0.0
1938,OUT013,Snack Foods,13.5,0.133583715,34.61849217,37.0,81.396,1.0
1939,OUT045,Starchy Foods,12.15,0.160987214,47.71829838,22.0,120.244,0.0
1940,OUT035,Canned,5.405,0.231540804,28.21873137,20.0,197.7742,1.0
1941,OUT019,Household,6.235,0.455832736,22.93429746,39.0,262.291,0.0
1942,OUT046,Starchy Foods,7.435,0.350482088,55.73111339,27.0,208.7638,0.0
1943,OUT045,Breads,4.635,0.375732402,53.16941602,22.0,127.0994,0.0
1944,OUT045,Fruits and Vegetables,8.96,0.262827223,56.15361787,22.0,197.7768,1.0
1945,OUT018,Household,18.35,0.298906464,73.27353683,15.0,191.9504,0.0
1946,OUT049,Baking Goods,11.65,0.242532765,58.72685927,25.0,173.5422,1.0
1947,OUT049,Frozen Foods,10.5,0.267149207,38.02785295,25.0,121.3098,0.0
1948,OUT018,Health and Hygiene,7.39,0.2608751,39.58905404,15.0,140.7812,0.0
1949,OUT027,Meat,5.86,0.387456829,37.36552689,39.0,154.5314,1.0
1950,OUT046,Fruits and Vegetables,14.0,0.173476777,32.84198532,27.0,215.7192,0.0
1951,OUT010,Dairy,18.5,0.27585691,17.07689667,26.0,145.8102,1.0
1952,OUT045,Snack Foods,13.65,0.161162601,23.55018896,22.0,79.6302,1.0
1953,OUT045,Snack Foods,14.15,0.0,27.03790672,22.0,244.1828,0.0
1954,OUT017,Fruits and Vegetables,10.1,0.232136384,65.19560721,17.0,225.6088,1.0
1955,OUT018,Canned,10.1,0.155765118,38.91908272,15.0,117.615,0.0
1956,OUT049,Hard Drinks,13.85,0.186075533,63.67669904,25.0,115.0492,0.0
1957,OUT045,Fruits and Vegetables,13.1,0.210432878,55.38357699,22.0,178.5318,1.0
1958,OUT049,Health and Hygiene,18.75,0.228302048,48.41090786,25.0,104.828,0.0
1959,OUT013,Frozen Foods,14.0,0.368324194,29.19287584,37.0,52.064,1.0
1960,OUT049,Soft Drinks,16.1,0.153668328,73.14621521,25.0,192.8846,0.0
1961,OUT027,Canned,19.5,0.286622489,64.18180895,39.0,179.9002,0.0
1962,OUT019,Snack Foods,10.5,0.15372238,20.62634723,39.0,141.7154,1.0
1963,OUT045,Household,12.35,0.405307804,46.18682929,22.0,119.8124,0.0
1964,OUT045,Dairy,20.7,0.218146018,71.73076327,22.0,215.0876,1.0
1965,OUT018,Meat,7.825,0.282759585,34.09526067,15.0,62.7826,0.0
1966,OUT019,Household,19.5,0.158089981,12.87572134,39.0,53.6614,0.0
1967,OUT045,Baking Goods,12.1,0.339274267,59.55990598,22.0,222.0114,0.0
1968,OUT027,Household,5.03,0.09276129,34.81028584,39.0,123.1756,0.0
1969,OUT045,Household,14.65,0.289012882,47.69038478,22.0,162.4552,0.0
1970,OUT027,Meat,6.69,0.19165505,69.02027963,39.0,177.237,1.0
1971,OUT046,Seafood,20.75,0.359635363,70.94679697,27.0,238.188,1.0
1972,OUT049,Others,11.15,0.0,33.47448879,25.0,65.0142,0.0
1973,OUT049,Soft Drinks,12.1,0.172706876,51.11359115,25.0,144.3444,0.0
1974,OUT017,Breakfast,11.6,0.397138428,67.43945284,17.0,168.3474,1.0
1975,OUT017,Dairy,17.6,0.089701031,76.57045644,17.0,173.7422,0.0
1976,OUT019,Household,20.35,0.262208997,15.94790268,39.0,127.9678,0.0
1977,OUT027,Canned,13.8,0.114890108,52.08776248,39.0,108.9254,0.0
1978,OUT046,Fruits and Vegetables,10.65,0.154827204,21.15224811,27.0,54.0272,0.0
1979,OUT018,Fruits and Vegetables,18.35,0.307702714,40.39648252,15.0,86.2882,1.0
1980,OUT045,Fruits and Vegetables,7.35,0.119976085,73.01867158,22.0,241.3512,1.0
1981,OUT049,Fruits and Vegetables,18.2,0.222252928,59.69389919,25.0,146.4734,0.0
1982,OUT049,Frozen Foods,8.39,0.155702582,40.04055944,25.0,116.0176,1.0
1983,OUT013,Dairy,14.3,0.34995601,52.05579699,37.0,121.973,0.0
1984,OUT017,Starchy Foods,10.195,0.133157617,63.92194146,17.0,239.8538,1.0
1985,OUT018,Snack Foods,14.15,0.187127641,41.30108473,15.0,245.3828,0.0
1986,OUT045,Soft Drinks,16.2,0.139347522,37.44562458,22.0,153.7972,0.0
1987,OUT027,Household,11.3,0.257601293,84.66799041,39.0,195.2478,0.0
1988,OUT010,Soft Drinks,12.65,0.324446413,31.0281614,26.0,159.9578,0.0
1989,OUT027,Soft Drinks,9.0,0.196816549,35.80034916,39.0,37.319,0.0
1990,OUT010,Frozen Foods,10.895,0.212112885,20.64248047,26.0,107.228,0.0
1991,OUT046,Fruits and Vegetables,5.735,0.238665498,42.00440453,27.0,176.337,0.0
1992,OUT017,Breads,17.85,0.383738979,41.25269446,17.0,93.7436,0.0
1993,OUT046,Fruits and Vegetables,5.82,0.278063085,66.01258213,27.0,255.433,1.0
1994,OUT035,Health and Hygiene,10.0,0.298555976,56.63765885,20.0,146.9102,0.0
1995,OUT035,Snack Foods,17.6,0.203404353,27.06252021,20.0,38.119,1.0
1996,OUT027,Hard Drinks,18.25,0.209847611,82.16575929,39.0,173.308,0.0
1997,OUT013,Meat,10.1,0.164444091,17.50051428,37.0,77.567,0.0
1998,OUT027,Fruits and Vegetables,11.0,0.238290237,90.77411966,39.0,241.2512,1.0
1999,OUT046,Snack Foods,17.6,0.198045096,13.89539492,27.0,97.241,1.0
2000,OUT035,Canned,8.645,0.146907869,34.78158421,20.0,53.3982,0.0
2001,OUT046,Breads,19.5,0.358058656,62.27587816,27.0,155.9314,0.0
2002,OUT017,Fruits and Vegetables,7.68,0.267023076,51.90208859,17.0,190.8162,0.0
2003,OUT045,Hard Drinks,15.7,0.175402104,25.47852037,22.0,43.277,0.0
2004,OUT045,Canned,5.405,0.231797388,69.12149304,22.0,199.0742,1.0
2005,OUT045,Baking Goods,20.85,0.249701165,37.64070137,22.0,86.9514,1.0
2006,OUT017,Health and Hygiene,7.39,0.261080643,49.21565198,17.0,140.4812,0.0
2007,OUT018,Canned,6.465,0.0,53.98955825,15.0,263.1884,0.0
2008,OUT045,Snack Foods,18.25,0.12373312,48.7944751,22.0,197.6084,0.0
2009,OUT027,Dairy,11.8,0.326402753,39.4542824,39.0,222.3772,1.0
2010,OUT019,Baking Goods,12.65,0.248997285,26.25077142,39.0,230.001,0.0
2011,OUT013,Breads,10.195,0.227196569,19.32650512,37.0,31.9558,0.0
2012,OUT017,Baking Goods,15.1,0.276596817,23.22279053,17.0,91.583,0.0
2013,OUT018,Fruits and Vegetables,13.65,0.114416721,40.15678772,15.0,114.8834,1.0
2014,OUT019,Snack Foods,18.2,0.148575785,23.64893232,39.0,141.418,0.0
2015,OUT019,Frozen Foods,15.7,0.28132919,13.40768436,39.0,181.466,0.0
2016,OUT017,Frozen Foods,5.985,0.310382319,27.62257772,17.0,125.2678,0.0
2017,OUT010,Hard Drinks,9.5,0.377392561,27.5017963,26.0,189.9872,0.0
2018,OUT045,Dairy,11.15,0.0,13.45725083,22.0,44.7744,0.0
2019,OUT027,Health and Hygiene,10.8,0.204115435,77.64975724,39.0,188.6214,0.0
2020,OUT046,Health and Hygiene,18.0,0.139234457,55.53364386,27.0,126.8994,0.0
2021,OUT019,Health and Hygiene,13.65,0.367732188,10.63889092,39.0,56.293,0.0
2022,OUT013,Soft Drinks,16.2,0.0,45.69407839,37.0,73.4696,0.0
2023,OUT049,Frozen Foods,13.15,0.191648433,50.35242199,25.0,179.7976,0.0
2024,OUT013,Health and Hygiene,20.6,0.213026768,42.30449621,37.0,148.4392,0.0
2025,OUT046,Meat,11.395,0.263793804,68.46336246,27.0,234.6616,1.0
2026,OUT013,Fruits and Vegetables,6.78,0.292808043,58.52812145,37.0,229.5694,1.0
2027,OUT049,Frozen Foods,8.84,0.276913602,40.71660595,25.0,110.7228,1.0
2028,OUT046,Canned,16.7,0.319461699,55.68928443,27.0,184.0292,0.0
2029,OUT017,Fruits and Vegetables,13.3,0.268061049,36.70938844,17.0,63.2536,1.0
2030,OUT017,Frozen Foods,12.6,0.251107441,47.64848371,17.0,102.399,1.0
2031,OUT035,Starchy Foods,7.6,0.377337842,50.56354418,20.0,172.3448,1.0
2032,OUT013,Baking Goods,12.6,0.177506366,61.47422875,37.0,170.5764,1.0
2033,OUT049,Snack Foods,6.67,0.351597059,38.7991469,25.0,90.0514,1.0
2034,OUT035,Household,10.695,0.252489762,27.98179408,20.0,36.7848,0.0
2035,OUT019,Dairy,5.44,0.211215648,21.92504504,39.0,241.1538,0.0
2036,OUT035,Fruits and Vegetables,16.6,0.349577418,43.72083942,20.0,173.5738,0.0
2037,OUT046,Snack Foods,10.0,0.194330407,25.34752453,27.0,127.2994,1.0
2038,OUT017,Others,19.1,0.304035707,38.34170575,17.0,185.2608,0.0
2039,OUT010,Health and Hygiene,17.6,0.37122367,12.64088604,26.0,161.792,0.0
2040,OUT049,Soft Drinks,19.5,0.278014931,79.43416519,25.0,235.3958,1.0
2041,OUT049,Snack Foods,10.1,0.213923028,25.17621099,25.0,38.4848,1.0
2042,OUT018,Household,8.6,0.300929947,55.6055321,15.0,112.6176,0.0
2043,OUT013,Frozen Foods,19.7,0.204214755,40.47058191,37.0,109.1912,0.0
2044,OUT017,Frozen Foods,15.35,0.118737917,28.38341065,17.0,37.219,0.0
2045,OUT017,Baking Goods,5.26,0.20496016,61.37667635,17.0,162.6868,1.0
2046,OUT045,Fruits and Vegetables,9.8,0.32700726,23.00675988,22.0,175.337,0.0
2047,OUT045,Health and Hygiene,16.5,0.112532111,25.40000394,22.0,39.3506,0.0
2048,OUT035,Fruits and Vegetables,10.5,0.20343947,29.14722628,20.0,40.1164,0.0
2049,OUT018,Others,13.1,0.110221758,36.44545239,15.0,191.353,0.0
2050,OUT027,Snack Foods,5.34,0.077038958,44.84100802,39.0,98.8358,1.0
2051,OUT045,Snack Foods,9.3,0.118523521,66.0680316,22.0,196.5084,1.0
2052,OUT045,Frozen Foods,14.3,0.16240407,28.1478596,22.0,79.6302,0.0
2053,OUT027,Fruits and Vegetables,6.13,0.0,52.95611013,39.0,55.7298,0.0
2054,OUT045,Soft Drinks,10.8,0.228416985,65.50126106,22.0,240.3564,0.0
2055,OUT019,Baking Goods,7.855,0.0,6.106128069,39.0,38.1848,1.0
2056,OUT018,Snack Foods,12.85,0.371196519,51.57393722,15.0,157.763,0.0
2057,OUT035,Fruits and Vegetables,6.78,0.258086201,73.52751866,20.0,184.624,0.0
2058,OUT035,Frozen Foods,9.195,0.2529863,30.4979114,20.0,85.5566,1.0
2059,OUT046,Hard Drinks,7.905,0.253109423,42.74289649,27.0,229.2694,0.0
2060,OUT017,Snack Foods,17.6,0.222138302,33.84044917,17.0,115.4176,0.0
2061,OUT017,Canned,15.7,0.339430582,56.12989934,17.0,112.0202,1.0
2062,OUT019,Frozen Foods,9.195,0.0,15.92701479,39.0,83.7566,1.0
2063,OUT013,Frozen Foods,19.2,0.316213923,42.17840206,37.0,112.7886,0.0
2064,OUT018,Canned,7.405,0.123830541,34.43529875,15.0,92.7146,0.0
2065,OUT010,Soft Drinks,19.5,0.359403175,21.61924143,26.0,233.9958,1.0
2066,OUT017,Baking Goods,9.195,0.227835081,37.60530814,17.0,78.1644,1.0
2067,OUT045,Baking Goods,11.65,0.363002647,38.96182747,22.0,151.1024,0.0
2068,OUT013,Household,21.1,0.170249241,55.08221673,37.0,146.1786,0.0
2069,OUT017,Household,8.695,0.346715657,25.81599892,17.0,93.2094,0.0
2070,OUT013,Canned,7.27,0.144096669,13.45725083,37.0,89.0488,1.0
2071,OUT013,Household,8.85,0.126517295,14.5049233,37.0,105.6964,0.0
2072,OUT035,Snack Foods,18.6,0.125565569,40.77379796,20.0,152.9366,0.0
2073,OUT027,Household,21.25,0.156640349,61.57162658,39.0,144.6102,0.0
2074,OUT049,Frozen Foods,9.1,0.089704392,20.07010214,25.0,78.7618,1.0
2075,OUT049,Baking Goods,7.975,0.121053278,27.3683211,25.0,82.425,0.0
2076,OUT017,Health and Hygiene,10.0,0.271652003,50.16696124,17.0,121.444,0.0
2077,OUT046,Snack Foods,6.865,0.238391866,74.54372408,27.0,214.0218,0.0
2078,OUT035,Starchy Foods,16.7,0.233706168,31.97919324,20.0,65.5168,1.0
2079,OUT010,Household,7.285,0.228345017,22.91977749,26.0,174.9054,0.0
2080,OUT045,Soft Drinks,8.43,0.131760643,39.70660398,22.0,196.2768,0.0
2081,OUT010,Baking Goods,20.2,0.443214021,19.81973764,26.0,194.611,1.0
2082,OUT049,Fruits and Vegetables,8.75,0.273392074,72.50625352,25.0,187.6556,1.0
2083,OUT027,Fruits and Vegetables,17.1,0.35748105,66.68990928,39.0,111.1886,0.0
2084,OUT027,Health and Hygiene,9.6,0.156072528,75.18405416,39.0,190.4214,0.0
2085,OUT035,Hard Drinks,9.695,0.265388837,55.07617271,20.0,177.5344,0.0
2086,OUT046,Frozen Foods,7.75,0.287976907,27.94608023,27.0,35.2558,1.0
2087,OUT013,Fruits and Vegetables,19.75,0.20329907,49.74714665,37.0,115.8466,0.0
2088,OUT010,Baking Goods,9.8,0.485133028,10.0599006,26.0,50.8008,1.0
2089,OUT017,Meat,11.8,0.240304769,62.68613563,17.0,152.4366,1.0
2090,OUT049,Baking Goods,9.8,0.212925301,23.76127943,25.0,36.8874,1.0
2091,OUT013,Snack Foods,7.42,0.142740586,35.28520937,37.0,248.0092,0.0
2092,OUT010,Soft Drinks,20.75,0.188595193,12.32081166,26.0,151.8024,0.0
2093,OUT049,Frozen Foods,12.6,0.250594834,28.73311678,25.0,103.999,1.0
2094,OUT018,Frozen Foods,19.75,0.134523188,51.92773825,15.0,179.566,1.0
2095,OUT013,Dairy,10.895,0.098050263,35.09601117,37.0,122.973,1.0
2096,OUT018,Frozen Foods,16.6,0.163233903,30.65034747,15.0,53.5614,0.0
2097,OUT017,Frozen Foods,6.765,0.29623248,45.72321074,17.0,105.3306,1.0
2098,OUT045,Fruits and Vegetables,13.1,0.194055299,52.9309588,22.0,175.8054,0.0
2099,OUT027,Household,19.6,0.202709682,58.00821666,39.0,89.5514,0.0
2100,OUT017,Meat,6.155,0.308537366,48.41090786,17.0,213.956,1.0
2101,OUT046,Others,10.65,0.220650604,42.53208906,27.0,164.1526,0.0
2102,OUT019,Snack Foods,14.1,0.342185933,31.49669824,39.0,197.9084,0.0
2103,OUT046,Baking Goods,20.25,0.151462292,75.95058393,27.0,241.8538,1.0
2104,OUT035,Baking Goods,20.5,0.345455122,31.15664295,20.0,106.0596,0.0
2105,OUT013,Frozen Foods,11.8,0.118639513,59.7384968,37.0,176.8344,1.0
2106,OUT013,Breads,15.0,0.215259457,59.44241415,37.0,120.0414,0.0
2107,OUT013,Frozen Foods,13.15,0.191419928,78.46858225,37.0,180.7976,0.0
2108,OUT018,Fruits and Vegetables,15.5,0.318082247,68.7738555,15.0,198.9768,1.0
2109,OUT027,Fruits and Vegetables,16.2,0.18904331,96.80806165,39.0,260.6278,0.0
2110,OUT017,Frozen Foods,11.6,0.281737518,44.15271679,17.0,81.7276,1.0
2111,OUT049,Frozen Foods,14.35,0.301753192,68.07325466,25.0,231.8984,1.0
2112,OUT045,Snack Foods,13.15,0.209409728,64.89364376,22.0,182.695,0.0
2113,OUT035,Dairy,10.895,0.098081813,44.39333283,20.0,121.673,1.0
2114,OUT017,Health and Hygiene,10.1,0.234392508,58.07704194,17.0,199.5084,0.0
2115,OUT017,Soft Drinks,18.7,0.121142784,30.57422444,17.0,50.8324,0.0
2116,OUT049,Health and Hygiene,12.15,0.381138243,58.09996558,25.0,224.0404,0.0
2117,OUT046,Frozen Foods,10.195,0.382965975,48.8694649,27.0,138.6838,1.0
2118,OUT013,Dairy,8.575,0.267930413,27.93416546,37.0,193.3794,1.0
2119,OUT010,Fruits and Vegetables,16.5,0.365272753,10.12586786,26.0,102.2332,1.0
2120,OUT018,Frozen Foods,9.065,0.340293391,41.39769559,15.0,95.3094,0.0
2121,OUT046,Household,16.6,0.166069859,40.07380192,27.0,178.7344,0.0
2122,OUT010,Dairy,11.6,0.490974145,26.77809926,26.0,238.5222,1.0
2123,OUT018,Household,19.5,0.119718165,37.16900591,15.0,57.1614,0.0
2124,OUT010,Health and Hygiene,16.6,0.164722184,14.68738234,26.0,106.2596,0.0
2125,OUT049,Dairy,11.85,0.364522766,32.81156199,25.0,98.0726,0.0
2126,OUT013,Snack Foods,12.85,0.182075863,54.14348899,37.0,170.6422,0.0
2127,OUT049,Household,9.0,0.139774751,64.89364376,25.0,170.0474,0.0
2128,OUT035,Fruits and Vegetables,5.655,0.291991205,42.78960154,20.0,165.85,0.0
2129,OUT046,Household,8.93,0.114801516,30.65034747,27.0,55.1614,0.0
2130,OUT035,Household,15.2,0.183283079,43.08422449,20.0,108.1912,0.0
2131,OUT010,Canned,7.655,0.231233994,10.76332662,26.0,114.1492,0.0
2132,OUT027,Canned,6.3,0.356134601,67.92638663,39.0,209.027,0.0
2133,OUT049,Snack Foods,15.5,0.321874345,37.83477237,25.0,143.547,0.0
2134,OUT049,Frozen Foods,18.7,0.323791421,22.13659414,25.0,122.1072,0.0
2135,OUT018,Soft Drinks,9.5,0.205077897,19.13609155,15.0,31.89,0.0
2136,OUT017,Frozen Foods,13.65,0.200123984,24.72254841,17.0,34.4558,0.0
2137,OUT045,Canned,19.5,0.175375625,46.51720112,22.0,86.254,1.0
2138,OUT013,Canned,8.71,0.0,23.98439493,37.0,46.5376,0.0
2139,OUT019,Dairy,20.25,0.198534229,22.31632586,39.0,247.8092,1.0
2140,OUT017,Dairy,19.6,0.156089522,25.72557482,17.0,46.3718,0.0
2141,OUT027,Fruits and Vegetables,12.15,0.362551956,72.76291363,39.0,189.1872,1.0
2142,OUT035,Health and Hygiene,11.8,0.242332687,34.76243662,20.0,82.3618,0.0
2143,OUT017,Baking Goods,6.715,0.349677163,28.96390858,17.0,40.3454,1.0
2144,OUT013,Household,19.1,0.259305619,25.69968093,37.0,39.6796,0.0
2145,OUT049,Baking Goods,20.7,0.146507522,62.67551356,25.0,156.6288,0.0
2146,OUT018,Hard Drinks,10.195,0.33568113,21.27778184,15.0,113.986,0.0
2147,OUT017,Breakfast,20.2,0.19866992,27.96989453,17.0,155.163,1.0
2148,OUT046,Soft Drinks,10.8,0.247186939,50.80000787,27.0,151.9024,0.0
2149,OUT018,Household,19.75,0.119831482,39.2173176,15.0,100.8332,0.0
2150,OUT049,Frozen Foods,19.35,0.128985662,41.07477571,25.0,120.9098,0.0
2151,OUT018,Dairy,7.405,0.399804854,55.82064134,15.0,206.6296,0.0
2152,OUT045,Household,15.25,0.247606319,48.46588904,22.0,128.8968,0.0
2153,OUT019,Household,7.935,0.235726399,16.21699726,39.0,263.591,0.0
2154,OUT045,Frozen Foods,8.895,0.16247197,59.5207678,22.0,207.8954,0.0
2155,OUT046,Household,18.75,0.185222428,68.57025303,27.0,215.2218,0.0
2156,OUT046,Dairy,20.1,0.273179796,42.0519298,27.0,110.3228,0.0
2157,OUT017,Health and Hygiene,12.35,0.204874869,22.7886814,17.0,35.7216,0.0
2158,OUT018,Snack Foods,16.85,0.282869277,40.96115233,15.0,111.8544,1.0
2159,OUT010,Starchy Foods,18.25,0.317559223,12.82390736,26.0,166.3526,0.0
2160,OUT049,Dairy,17.0,0.235625892,33.29499962,25.0,219.8114,0.0
2161,OUT027,Snack Foods,15.15,0.110471331,65.95708605,39.0,133.2284,1.0
2162,OUT018,Baking Goods,14.3,0.361865132,36.2347568,15.0,76.7328,0.0
2163,OUT046,Snack Foods,17.6,0.203423588,25.67376092,27.0,35.019,1.0
2164,OUT027,Frozen Foods,6.635,0.214165847,30.17970179,39.0,37.9506,1.0
2165,OUT018,Dairy,20.25,0.190981782,49.08696568,15.0,218.3482,0.0
2166,OUT017,Snack Foods,18.0,0.198069816,51.46408845,17.0,145.1418,0.0
2167,OUT045,Others,16.35,0.11573045,32.63862742,22.0,106.028,0.0
2168,OUT017,Canned,14.0,0.177325568,28.26588049,17.0,53.764,1.0
2169,OUT046,Soft Drinks,5.78,0.120644378,55.33546964,27.0,145.2102,0.0
2170,OUT010,Snack Foods,21.0,0.287274221,27.83866376,26.0,191.8478,0.0
2171,OUT049,Frozen Foods,13.65,0.284193337,70.41930417,25.0,262.8936,1.0
2172,OUT010,Fruits and Vegetables,12.3,0.421864931,26.41511688,26.0,173.1396,1.0
2173,OUT045,Meat,12.35,0.183927513,52.61555283,22.0,196.9426,1.0
2174,OUT017,Soft Drinks,11.8,0.337594816,50.90475027,17.0,185.1924,0.0
2175,OUT035,Hard Drinks,19.7,0.196798011,27.47757631,20.0,127.3362,0.0
2176,OUT013,Canned,10.1,0.179096005,18.82035069,37.0,50.9008,0.0
2177,OUT019,Canned,12.5,0.443272943,21.89465688,39.0,120.544,0.0
2178,OUT013,Breads,17.85,0.382499017,40.09041282,37.0,94.1436,0.0
2179,OUT013,Household,20.7,0.163943499,32.45451586,37.0,74.6354,0.0
2180,OUT046,Frozen Foods,8.89,0.073989966,43.85009008,27.0,99.7016,0.0
2181,OUT035,Canned,14.5,0.253077864,40.95302431,20.0,153.4682,0.0
2182,OUT017,Household,9.0,0.179453802,33.3649157,17.0,100.8016,0.0
2183,OUT018,Dairy,13.35,0.133633256,38.96182747,15.0,77.5012,0.0
2184,OUT046,Snack Foods,6.675,0.204747313,49.05304476,27.0,92.3462,0.0
2185,OUT013,Baking Goods,10.3,0.157720864,45.48962959,37.0,173.0422,1.0
2186,OUT027,Canned,8.63,0.167749101,60.17712356,39.0,173.7422,1.0
2187,OUT013,Fruits and Vegetables,17.1,0.272025446,70.49490194,37.0,207.0638,1.0
2188,OUT018,Fruits and Vegetables,14.15,0.144218255,35.28520937,15.0,123.6046,0.0
2189,OUT017,Soft Drinks,10.8,0.228830164,72.41436874,17.0,236.5564,0.0
2190,OUT018,Canned,8.5,0.313501928,30.57422444,15.0,51.3324,0.0
2191,OUT013,Fruits and Vegetables,6.215,0.1101762,22.8470392,37.0,39.2848,0.0
2192,OUT035,Snack Foods,17.5,0.0,67.6612208,20.0,253.0356,0.0
2193,OUT045,Dairy,20.7,0.20718024,32.59780361,22.0,178.3028,0.0
2194,OUT046,Canned,8.975,0.095177965,50.7934543,27.0,103.399,1.0
2195,OUT010,Frozen Foods,20.5,0.17926633,12.84984047,26.0,83.9592,1.0
2196,OUT018,Frozen Foods,13.65,0.256706441,21.43366511,15.0,46.1402,0.0
2197,OUT045,Dairy,13.1,0.275193245,38.78198293,22.0,167.5158,0.0
2198,OUT035,Canned,4.615,0.319080744,71.60069832,20.0,232.23,1.0
2199,OUT046,Fruits and Vegetables,12.3,0.326078596,51.15265389,27.0,172.8396,1.0
2200,OUT027,Others,20.0,0.284487835,29.02131975,39.0,37.519,0.0
2201,OUT035,Frozen Foods,19.2,0.316315667,34.97248347,20.0,112.4886,0.0
2202,OUT049,Frozen Foods,20.1,0.233538346,27.48968898,25.0,152.1366,1.0
2203,OUT018,Snack Foods,11.5,0.194225323,44.19793208,15.0,109.5254,1.0
2204,OUT010,Canned,9.3,0.385975919,16.99874113,26.0,143.0786,0.0
2205,OUT018,Fruits and Vegetables,15.2,0.322801826,54.5599835,15.0,176.5054,1.0
2206,OUT045,Frozen Foods,12.65,0.276041318,51.7221848,22.0,191.3846,1.0
2207,OUT035,Canned,11.1,0.103148417,27.47757631,20.0,84.1908,0.0
2208,OUT019,Household,19.75,0.158239616,20.25173573,39.0,102.7332,0.0
2209,OUT019,Snack Foods,21.0,0.293814069,19.68490792,39.0,192.6478,0.0
2210,OUT035,Household,19.2,0.203027178,60.29318369,20.0,131.231,0.0
2211,OUT045,Fruits and Vegetables,19.75,0.111685003,36.38145682,22.0,187.5872,0.0
2212,OUT045,Soft Drinks,6.135,0.281304483,54.2479124,22.0,112.686,0.0
2213,OUT035,Breads,12.5,0.143853429,66.17879116,20.0,199.1742,0.0
2214,OUT045,Snack Foods,7.235,0.316488941,54.18651124,22.0,193.9452,0.0
2215,OUT035,Snack Foods,15.85,0.239379627,24.50615433,20.0,53.3956,0.0
2216,OUT045,Frozen Foods,9.895,0.220819035,94.08052508,22.0,260.5278,1.0
2217,OUT035,Soft Drinks,20.75,0.0,49.28324665,20.0,153.0024,0.0
2218,OUT049,Soft Drinks,10.8,0.228363033,61.75518116,25.0,239.9564,0.0
2219,OUT049,Health and Hygiene,8.76,0.223898479,50.56354418,25.0,128.3336,0.0
